anime_id,title,type,source,episodes,status,aired_string,duration,rating,score,scored_by,rank,popularity,members,favorites,premiered,producer,licensor,studio,genre,premiered year
33041,Bubuki Buranki: Hoshi no Kyojin,TV,Original,12,Finished Airing,"Oct 1, 2016 to Dec 17, 2016",23 min. per ep.,PG-13 - Teens 13 or older,6.98,7350,3632.0,2778,18378,16,Fall 2016,"Dentsu, AT-X, Ultra Super Pictures, Sony Music Communications, Bushiroad, Sammy, Kadokawa Media (Taiwan), Tose",,SANZIGEN,"Action, Sci-Fi, Drama, Mecha",2016
750,Binchou-tan,TV,Manga,12,Finished Airing,"Feb 2, 2006 to Apr 15, 2006",12 min. per ep.,G - All Ages,6.98,2995,3627.0,4054,7925,55,Winter 2006,"Bandai Visual, Frontier Works, TBS, Alchemist",,Studio Deen,"Slice of Life, Comedy",2006
6165,White Album 2nd Season,TV,Visual novel,13,Finished Airing,"Oct 3, 2009 to Dec 24, 2009",25 min. per ep.,PG-13 - Teens 13 or older,6.98,12906,3659.0,2090,30644,48,Fall 2009,,,Seven Arcs,"Drama, Harem, Music, Romance",2009
14913,Battle Spirits: Sword Eyes,TV,Card game,29,Finished Airing,"Sep 9, 2012 to Mar 31, 2013",25 min. per ep.,PG - Children,6.98,293,3629.0,7641,1372,6,Fall 2012,Nagoya TV Housou,,Sunrise,"Game, Adventure, Fantasy",2012
36049,Dagashi Kashi 2,TV,Manga,12,Finished Airing,"Jan 12, 2018 to Mar 30, 2018",12 min. per ep.,PG-13 - Teens 13 or older,6.98,18779,3636.0,1347,60369,90,Winter 2018,"Pony Canyon, TBS, Shogakukan, Lawson, Pony Canyon Enterprise",Funimation,Tezuka Productions,"Slice of Life, Comedy, Shounen",2018
10572,Ro-Kyu-Bu!,TV,Light novel,12,Finished Airing,"Jul 1, 2011 to Sep 23, 2011",24 min. per ep.,PG-13 - Teens 13 or older,6.98,25460,3651.0,1385,57684,184,Summer 2011,"AT-X, Magic Capsule, Warner Bros., ASCII Media Works",Sentai Filmworks,"Barnum Studio, Project No.9, Studio Blanc","Ecchi, Sports, Comedy, School",2011
21671,Keroro,TV,Unknown,23,Finished Airing,"Mar 22, 2014 to Sep 6, 2014",3 min. per ep.,PG-13 - Teens 13 or older,6.98,1628,3643.0,5038,4603,14,Spring 2014,,,Sunrise,"Comedy, Sci-Fi, Shounen",2014
32802,Cardfight!! Vanguard G: Stride Gate-hen,TV,Original,24,Finished Airing,"Apr 17, 2016 to Sep 25, 2016",24 min. per ep.,PG-13 - Teens 13 or older,6.98,1465,3630.0,5324,3972,8,Spring 2016,,,TMS Entertainment,"Action, Game, Shounen",2016
11703,Code:Breaker,TV,Manga,13,Finished Airing,"Oct 7, 2012 to Dec 23, 2012",24 min. per ep.,R - 17+ (violence & profanity),6.98,90930,3631.0,437,180505,508,Fall 2012,"Bandai Visual, Lantis, Kodansha, Memory-Tech, Bushiroad",Funimation,Kinema Citrus,"Action, Comedy, School, Shounen, Super Power, Supernatural",2012
1942,Rocket Girls,TV,Light novel,12,Finished Airing,"Feb 22, 2007 to May 18, 2007",23 min. per ep.,PG-13 - Teens 13 or older,6.98,1996,3652.0,4648,5649,8,Winter 2007,Happinet Pictures,Bandai Entertainment,Mook DLE,"Sci-Fi, Adventure, Space",2007
1040,Mizuiro Jidai,TV,Manga,47,Finished Airing,"Apr 4, 1996 to Feb 27, 1997",25 min. per ep.,PG-13 - Teens 13 or older,6.98,466,3649.0,6766,2082,4,Spring 1996,Studio Comet,,Nippon Animation,"Slice of Life, Drama, Romance, School, Shoujo",1996
3579,Getter Robo,TV,Manga,51,Finished Airing,"Apr 4, 1974 to May 8, 1975",25 min. per ep.,PG-13 - Teens 13 or older,6.98,846,3637.0,5324,3971,20,Spring 1974,Dynamic Planning,,Toei Animation,"Action, Sci-Fi, Mecha, Shounen",1974
4742,Papa to Odorou,TV,Unknown,16,Finished Airing,"Jul 5, 1999 to Jul 24, 1999",6 min. per ep.,PG-13 - Teens 13 or older,6.98,270,3649.0,8822,743,1,Summer 1999,,ADV Films,Studio Deen,Comedy,1999
18097,Inazuma Eleven Go: Galaxy,TV,Game,43,Finished Airing,"May 8, 2013 to Mar 19, 2014",23 min. per ep.,G - All Ages,6.98,8354,3641.0,2988,15864,73,Spring 2013,,,OLM,"Shounen, Sports, Super Power",2013
30039,Future Card Buddyfight Hundred,TV,Card game,50,Finished Airing,"Apr 11, 2015 to Mar 26, 2016",24 min. per ep.,PG - Children,6.97,728,3670.0,6675,2178,5,Spring 2015,"Dentsu, Bushiroad",,"Xebec, OLM",Game,2015
2230,Hana no Ko Lunlun,TV,Original,50,Finished Airing,"Feb 9, 1979 to Feb 8, 1980",24 min. per ep.,G - All Ages,6.97,816,3671.0,6248,2657,9,Winter 1979,"TV Asahi, Asatsu DK",,Toei Animation,"Adventure, Drama, Magic, Shoujo",1979
7593,Kiss x Sis (TV),TV,Manga,12,Finished Airing,"Apr 5, 2010 to Jun 21, 2010",24 min. per ep.,R+ - Mild Nudity,6.97,175745,3680.0,224,291333,1153,Spring 2010,Starchild Records,,feel.,"Harem, Comedy, Romance, Ecchi, School, Seinen",2010
5967,Kinnikuman II Sei: Ultimate Muscle,TV,Manga,13,Finished Airing,"Apr 7, 2004 to Jun 30, 2004",24 min. per ep.,PG-13 - Teens 13 or older,6.97,1776,3679.0,5593,3539,5,Spring 2004,,,Toei Animation,"Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",2004
4807,Mashin Eiyuuden Wataru 2,TV,Unknown,46,Finished Airing,"Mar 9, 1990 to Mar 8, 1991",24 min. per ep.,G - All Ages,6.97,210,3685.0,9111,637,2,Spring 1990,,,Sunrise,"Adventure, Comedy, Mecha",1990
28221,Etotama,TV,Original,12,Finished Airing,"Apr 9, 2015 to Jun 25, 2015",24 min. per ep.,PG-13 - Teens 13 or older,6.97,17598,3667.0,1525,50457,115,Spring 2015,"Pony Canyon, Tablier Communication",Ponycan USA,"Shirogumi, Encourage Films","Action, Comedy, Fantasy",2015
5914,Kanamemo,TV,4-koma manga,13,Finished Airing,"Jul 6, 2009 to Sep 28, 2009",24 min. per ep.,PG-13 - Teens 13 or older,6.97,11120,3678.0,2202,27910,70,Summer 2009,"Starchild Records, TV Tokyo Music, Houbunsha",,feel.,"Ecchi, Comedy, Slice of Life, Shoujo Ai",2009
9693,Moshidora,TV,Novel,10,Finished Airing,"Apr 25, 2011 to May 6, 2011",24 min. per ep.,PG-13 - Teens 13 or older,6.97,7392,3687.0,2844,17538,23,Spring 2011,NHK,,Production I.G,"Drama, Sports",2011
6981,Super Zugan,TV,Manga,21,Finished Airing,"Oct 9, 1992 to Mar 13, 1993",25 min. per ep.,PG-13 - Teens 13 or older,6.97,38,12303.0,10689,264,1,Fall 1992,Kitty Films,,Studio Deen,"Game, Comedy, Shounen",1992
1897,Zettai Muteki Raijin-Oh,TV,Original,51,Finished Airing,"Apr 3, 1991 to Mar 25, 1992",24 min. per ep.,G - All Ages,6.97,221,3726.0,8612,837,6,Spring 1991,Toshiba EMI,Anime Midstream,Sunrise,"Adventure, Mecha, School, Sci-Fi",1991
561,Sakura Taisen,TV,Game,25,Finished Airing,"Apr 8, 2000 to Sep 23, 2000",20 min. per ep.,PG-13 - Teens 13 or older,6.97,4680,3691.0,3276,13234,40,Spring 2000,"TBS, Sega","ADV Films, Sentai Filmworks",Madhouse,"Adventure, Mecha, Sci-Fi, Shounen",2000
34009,To Be Hero,TV,Original,12,Finished Airing,"Oct 5, 2016 to Dec 21, 2016",11 min. per ep.,PG-13 - Teens 13 or older,6.97,13299,3695.0,2149,29223,69,Fall 2016,"Emon, Studio LAN",,Haoliners Animation League,Comedy,2016
19365,Samurai Flamenco,TV,Original,22,Finished Airing,"Oct 11, 2013 to Mar 28, 2014",23 min. per ep.,R - 17+ (violence & profanity),6.97,33723,3692.0,917,93160,740,Fall 2013,"Aniplex, Dentsu, Movic, Fuji TV, Kyoraku Industrial Holdings, DeNA",Aniplex of America,Manglobe,"Action, Comedy, Parody, Super Power",2013
10213,Maji de Watashi ni Koi Shinasai!,TV,Visual novel,12,Finished Airing,"Oct 2, 2011 to Dec 18, 2011",23 min. per ep.,PG-13 - Teens 13 or older,6.97,72165,3684.0,496,161168,439,Fall 2011,,Sentai Filmworks,Lerche,"Harem, Comedy, Super Power, Romance, Ecchi, Martial Arts, School",2011
2569,Jungle Book Shounen Mowgli,TV,Unknown,52,Finished Airing,"Oct 9, 1989 to Oct 29, 1990",30 min. per ep.,G - All Ages,6.97,2136,3677.0,5391,3860,11,Fall 1989,,,Nippon Animation,"Adventure, Drama",1989
3615,Neo Angelique Abyss,TV,Visual novel,13,Finished Airing,"Apr 7, 2008 to Jun 30, 2008",24 min. per ep.,PG-13 - Teens 13 or older,6.97,10981,3688.0,2219,27701,117,Spring 2008,Koei,Sentai Filmworks,Yumeta Company,"Comedy, Fantasy, Harem, Romance, Shoujo",2008
10079,Hoshizora e Kakaru Hashi,TV,Visual novel,12,Finished Airing,"Apr 11, 2011 to Jun 27, 2011",25 min. per ep.,R+ - Mild Nudity,6.97,59216,3674.0,783,110064,280,Spring 2011,"Dentsu, Sotsu, Marvelous, Pony Canyon, feng, PRA, Jumondo",,Doga Kobo,"Comedy, Ecchi, Harem, Romance, School",2011
30355,Wakaba*Girl,TV,4-koma manga,13,Finished Airing,"Jul 3, 2015 to Sep 25, 2015",7 min. per ep.,PG-13 - Teens 13 or older,6.96,12635,3723.0,2177,28508,57,Summer 2015,"Showgate, NBCUniversal Entertainment Japan",Sentai Filmworks,Nexus,"Comedy, School, Slice of Life",2015
5140,Karaoke Senshi Mike-tarou,TV,Manga,20,Finished Airing,"Apr 4, 1994 to Mar 11, 1995",25 min. per ep.,PG-13 - Teens 13 or older,6.96,25,10775.0,11212,201,2,Spring 1994,Studio Kikan,,,"Kids, Music",1994
2554,Ai Shoujo Pollyanna Story,TV,Novel,51,Finished Airing,"Jan 5, 1986 to Dec 28, 1986",26 min. per ep.,G - All Ages,6.96,1178,3698.0,5921,3055,13,Winter 1986,,,Nippon Animation,"Drama, Historical, Slice of Life",1986
9883,Osomatsu-kun (1988),TV,Manga,86,Finished Airing,"Feb 13, 1988 to Dec 30, 1989",24 min. per ep.,G - All Ages,6.96,368,3711.0,6026,2910,18,Winter 1988,"Fuji TV, Yomiuri Advertising, Fuji Pacific Music Publishing",Discotek Media,Studio Pierrot,Comedy,1988
28423,Kyoukai no Rinne (TV),TV,Manga,25,Finished Airing,"Apr 4, 2015 to Sep 19, 2015",24 min. per ep.,PG-13 - Teens 13 or older,6.96,20118,3707.0,1336,60687,117,Spring 2015,"Shogakukan Productions, NHK, Shogakukan",Sentai Filmworks,Brain&#039;s Base,"Comedy, Supernatural, Romance, School, Shounen",2015
6201,Princess Lover!,TV,Visual novel,12,Finished Airing,"Jul 6, 2009 to Sep 21, 2009",24 min. per ep.,R+ - Mild Nudity,6.96,71937,3716.0,645,130249,289,Summer 2009,Dream Force,,GoHands,"Harem, Comedy, Ecchi, School",2009
3807,Honoo no Alpenrose: Judy & Randy,TV,Manga,20,Finished Airing,"Apr 8, 1985 to Apr 3, 1986",22 min. per ep.,PG-13 - Teens 13 or older,6.96,402,3703.0,7481,1480,6,Spring 1985,,,Tatsunoko Production,"Historical, Drama, Romance, Shoujo",1985
2087,VS Knight Lamune & 40 Fire,TV,Original,26,Finished Airing,"Apr 3, 1996 to Sep 25, 1996",23 min. per ep.,PG-13 - Teens 13 or older,6.96,499,3723.0,7454,1497,8,Spring 1996,,,Production Reed,"Action, Comedy, Fantasy, Mecha, Shounen",1996
13377,Recorder to Randoseru Re♪,TV,Unknown,13,Finished Airing,"Apr 4, 2012 to Jun 27, 2012",3 min. per ep.,PG-13 - Teens 13 or older,6.96,12246,3716.0,2652,20352,6,Spring 2012,Takeshobo,,Seven,"Slice of Life, Comedy, School, Seinen",2012
1792,Overman King Gainer,TV,Original,26,Finished Airing,"Sep 7, 2002 to Mar 22, 2003",25 min. per ep.,PG-13 - Teens 13 or older,6.96,2430,3712.0,4087,7791,22,Fall 2002,WOWOW,"Bandai Entertainment, Sentai Filmworks",Sunrise,"Action, Adventure, Mecha, Sci-Fi, Shounen",2002
6055,F,TV,Unknown,31,Finished Airing,"Mar 9, 1988 to Dec 23, 1988",25 min. per ep.,PG-13 - Teens 13 or older,6.95,283,3736.0,7851,1241,6,Spring 1988,"Kitty Films, Fuji TV",,Studio Deen,"Cars, Sports, Shounen",1988
4086,Muka Muka Paradise,TV,Unknown,51,Finished Airing,"Sep 4, 1993 to Aug 26, 1994",25 min. per ep.,G - All Ages,6.95,788,3749.0,7450,1501,2,Fall 1993,,,Nippon Animation,"Adventure, Comedy",1993
812,Chikyuu Shoujo Arjuna,TV,Original,13,Finished Airing,"Jan 9, 2001 to Mar 27, 2001",26 min. per ep.,PG-13 - Teens 13 or older,6.95,8111,3731.0,2600,21106,159,Winter 2001,"Bandai Visual, Sotsu",Bandai Entertainment,Satelight,"Adventure, Drama, Magic, Sci-Fi",2001
2578,TaoTao Ehonkan Sekai Doubutsu Banashi,TV,Original,52,Finished Airing,"Oct 7, 1983 to Apr 9, 1985",30 min. per ep.,PG - Children,6.95,356,3760.0,8756,773,2,Fall 1983,,,,"Adventure, Fantasy, Comedy, Kids",1983
8624,Digimon Xros Wars,TV,Original,30,Finished Airing,"Jul 6, 2010 to Mar 8, 2011",25 min. per ep.,PG - Children,6.95,12899,3733.0,2190,28164,73,Summer 2010,TV Asahi,Flatiron Film Company,Toei Animation,"Action, Adventure, Comedy, Fantasy, Shounen",2010
8277,Hyakka Ryouran: Samurai Girls,TV,Light novel,12,Finished Airing,"Sep 4, 2010 to Dec 20, 2010",24 min. per ep.,R+ - Mild Nudity,6.95,56592,3736.0,712,120462,257,Fall 2010,"Genco, Lantis, Media Factory, Movic, Hobby Japan, Showgate, Gigno Systems",Sentai Filmworks,Arms,"Action, Comedy, Ecchi, Harem, Samurai, School",2010
292,Dear Boys,TV,Manga,26,Finished Airing,"Apr 7, 2003 to Sep 29, 2003",24 min. per ep.,PG-13 - Teens 13 or older,6.95,7069,3733.0,3084,14891,43,Spring 2003,OB Planning,Bandai Entertainment,A.C.G.T.,"Drama, Shounen, Sports",2003
33371,Atom: The Beginning,TV,Manga,12,Finished Airing,"Apr 15, 2017 to Jul 8, 2017",25 min. per ep.,PG-13 - Teens 13 or older,6.95,6983,3728.0,2595,21146,34,Spring 2017,"NHK, Tezuka Productions, Studio Mausu, NBCUniversal Entertainment Japan, Hakuhodo DY Music &amp; Pictures, Fields",Sentai Filmworks,"Production I.G, OLM, Signal. MD","Action, Sci-Fi, Mecha, Seinen",2017
5023,Ninpuu Kamui Gaiden,TV,Manga,26,Finished Airing,"Apr 6, 1969 to Sep 28, 1969",22 min. per ep.,R - 17+ (violence & profanity),6.95,135,3752.0,8407,933,7,Spring 1969,Fuji TV,,Tele-Cartoon Japan,"Action, Adventure, Historical, Martial Arts, Samurai",1969
2757,Juuni Senshi Bakuretsu Eto Ranger,TV,Original,39,Finished Airing,"Apr 7, 1995 to Jan 26, 1996",25 min. per ep.,PG-13 - Teens 13 or older,6.95,325,3738.0,7994,1157,6,Spring 1995,,,Shaft,"Action, Fantasy, Comedy",1995
2363,Pokemon Housoukyoku,TV,Game,16,Finished Airing,"Dec 3, 2002 to Sep 28, 2004",20 min. per ep.,PG - Children,6.95,9498,3753.0,2788,18298,25,Winter 2003,,4Kids Entertainment,OLM,"Adventure, Comedy, Kids, Fantasy",2003
6902,Saikyou Bushouden: Sangoku Engi,TV,Novel,52,Finished Airing,"Apr 4, 2010 to Mar 27, 2011",25 min. per ep.,PG-13 - Teens 13 or older,6.95,129,3755.0,7277,1641,5,Spring 2010,"Hisashishi Videos, TOMY Company",,"Future Planet, Beijing Huihuang Animation Company",Historical,2010
6730,Tonde Mon Pe,TV,Unknown,42,Finished Airing,"Jun 5, 1982 to Apr 2, 1983",23 min. per ep.,G - All Ages,6.95,44,12479.0,11663,167,0,Summer 1982,Asahi Broadcasting,,,Kids,1982
1707,Kinnikuman II Sei,TV,Manga,51,Finished Airing,"Jan 9, 2002 to Dec 25, 2002",24 min. per ep.,PG-13 - Teens 13 or older,6.95,4428,3742.0,3929,8481,44,Winter 2002,"TV Tokyo, Yomiuri Advertising",4Kids Entertainment,Toei Animation,"Action, Sci-Fi, Comedy, Sports, Martial Arts, Shounen",2002
24909,Kaitou Joker,TV,Manga,13,Finished Airing,"Oct 6, 2014 to Jan 5, 2015",24 min. per ep.,PG - Children,6.95,2513,3740.0,4018,8050,60,Fall 2014,"Asatsu DK, Tokyo MX",,Shin-Ei Animation,"Adventure, Comedy, Mystery, Shounen",2014
4999,Asu no Yoichi!,TV,Manga,12,Finished Airing,"Jan 9, 2009 to Mar 27, 2009",24 min. per ep.,PG-13 - Teens 13 or older,6.95,77023,3728.0,616,135433,310,Winter 2009,"Lantis, TBS, Movic",Sentai Filmworks,AIC,"Harem, Comedy, Romance, Ecchi, Martial Arts, Shounen",2009
3349,Kiddy GiRL-AND,TV,Original,24,Finished Airing,"Oct 16, 2009 to Mar 26, 2010",25 min. per ep.,PG-13 - Teens 13 or older,6.94,4769,3779.0,3114,14598,40,Fall 2009,"Kadokawa Shoten, gimik",Funimation,Satelight,"Action, Comedy, Sci-Fi, Super Power",2009
3501,Wellber no Monogatari: Sisters of Wellber Zwei,TV,Original,13,Finished Airing,"Jan 2, 2008 to Mar 26, 2008",20 min. per ep.,PG-13 - Teens 13 or older,6.94,1089,3799.0,5585,3549,2,Winter 2008,"Avex Entertainment, Trans Arts, Nagoya TV Housou",,Production I.G,"Adventure, Fantasy, Historical, Romance",2008
35484,Osake wa Fuufu ni Natte kara,TV,Web manga,13,Finished Airing,"Oct 4, 2017 to Dec 27, 2017",3 min. per ep.,PG-13 - Teens 13 or older,6.94,27055,3790.0,1275,63967,71,Fall 2017,"VAP, Yomiko Advertising, Tokyo MX, GYAO!",,Creators in Pack,"Comedy, Romance, Slice of Life",2017
5891,Kousoku Denjin Albegus,TV,Unknown,45,Finished Airing,"Mar 30, 1983 to Feb 29, 1984",25 min. per ep.,PG - Children,6.94,301,3783.0,8439,916,4,Spring 1983,,,Toei Animation,Mecha,1983
11079,Kill Me Baby,TV,4-koma manga,13,Finished Airing,"Jan 6, 2012 to Mar 30, 2012",24 min. per ep.,PG-13 - Teens 13 or older,6.94,28856,3779.0,1168,70323,321,Winter 2012,"Pony Canyon, TBS, Magic Capsule",Sentai Filmworks,J.C.Staff,"Comedy, School, Seinen",2012
22189,Futsuu no Joshikousei ga [Locodol] Yattemita.,TV,4-koma manga,12,Finished Airing,"Jul 4, 2014 to Sep 19, 2014",24 min. per ep.,PG-13 - Teens 13 or older,6.94,12397,3772.0,2022,32321,56,Summer 2014,"TBS, DAX Production, Nippon Columbia, Overlap, Fuji Creative, Ichijinsha",Sentai Filmworks,feel.,"Slice of Life, Comedy, Seinen",2014
6112,Shin Koihime†Musou,TV,Visual novel,12,Finished Airing,"Oct 5, 2009 to Dec 21, 2009",25 min. per ep.,R+ - Mild Nudity,6.94,9290,3793.0,2429,23845,41,Fall 2009,Marvelous,Sentai Filmworks,Doga Kobo,"Comedy, Ecchi, Fantasy, Historical",2009
6973,Senkou no Night Raid,TV,Original,13,Finished Airing,"Apr 6, 2010 to Jun 29, 2010",23 min. per ep.,R - 17+ (violence & profanity),6.94,9202,3792.0,2011,32633,44,Spring 2010,"TV Tokyo, Aniplex",Sentai Filmworks,A-1 Pictures,"Action, Military, Historical, Super Power",2010
1448,Hyakujuu-Ou GoLion,TV,Unknown,52,Finished Airing,"Mar 4, 1981 to Feb 24, 1982",23 min. per ep.,PG-13 - Teens 13 or older,6.94,3408,3774.0,4149,7517,43,Spring 1981,,Media Blasters,Toei Animation,"Adventure, Mecha, Sci-Fi, Shounen",1981
538,Shin Tenchi Muyou!,TV,Original,26,Finished Airing,"Apr 1, 1997 to Sep 23, 1997",23 min. per ep.,PG-13 - Teens 13 or older,6.94,13539,3795.0,2315,25718,94,Spring 1997,Pioneer LDC,"Funimation, Geneon Entertainment USA",AIC,"Comedy, Harem, Romance, Sci-Fi, Shounen",1997
34290,Kirakira☆Precure A La Mode,TV,Original,49,Finished Airing,"Feb 5, 2017 to Jan 28, 2018",24 min. per ep.,G - All Ages,6.94,1062,3780.0,4968,4760,46,Winter 2017,"Asatsu DK, Asahi Broadcasting, ABC Animation",,Toei Animation,"Action, Fantasy, Magic, Shoujo, Slice of Life",2017
23721,Carino Coni,TV,Unknown,26,Finished Airing,"Apr 2, 2014 to Oct 1, 2014",3 min. per ep.,PG - Children,6.94,16,9799.0,12290,133,0,Spring 2014,Robot Communications,,,"Fantasy, Kids",2014
2215,Kishin Taisen Gigantic Formula,TV,Original,26,Finished Airing,"Apr 5, 2007 to Sep 27, 2007",24 min. per ep.,PG-13 - Teens 13 or older,6.94,1592,3782.0,4828,5139,6,Spring 2007,"Bandai Visual, TV Tokyo Music",,Brain&#039;s Base,"Mecha, Sci-Fi",2007
2772,Juushin Enbu: Hero Tales,TV,Manga,26,Finished Airing,"Oct 8, 2007 to Mar 31, 2008",24 min. per ep.,PG-13 - Teens 13 or older,6.94,7169,3777.0,2716,19322,36,Fall 2007,"Square Enix, Genco, Tohokushinsha Film Corporation",Funimation,Studio Flag,"Action, Fantasy, Shounen",2007
18095,Nourin,TV,Light novel,12,Finished Airing,"Jan 11, 2014 to Mar 29, 2014",24 min. per ep.,PG-13 - Teens 13 or older,6.94,44303,3786.0,866,100751,163,Winter 2014,Frontier Works,Funimation,Silver Link.,"Comedy, Parody, Romance, Ecchi, School",2014
2684,Buzzer Beater 2nd Season,TV,Web manga,13,Finished Airing,"Jul 4, 2007 to Sep 26, 2007",25 min. per ep.,PG-13 - Teens 13 or older,6.94,2852,3764.0,4529,6010,3,Summer 2007,,,TMS Entertainment,"Action, Sci-Fi, Sports, Shounen",2007
193,Maburaho,TV,Light novel,24,Finished Airing,"Oct 14, 2003 to Apr 6, 2004",24 min. per ep.,R+ - Mild Nudity,6.94,36871,3785.0,1154,71300,228,Fall 2003,"Kadokawa Shoten, KlockWorx, Happinet Pictures, Sony PCL",ADV Films,J.C.Staff,"Comedy, Drama, Ecchi, Harem, Magic, Romance, School",2003
31196,Cardfight!! Vanguard G: GIRS Crisis-hen,TV,Original,26,Finished Airing,"Oct 11, 2015 to Apr 10, 2016",24 min. per ep.,PG-13 - Teens 13 or older,6.94,1907,3766.0,4934,4835,13,Fall 2015,"TV Tokyo, Dentsu, Sotsu, Bushiroad",,TMS Entertainment,"Action, Game, Shounen",2015
21491,Ninjaman Ippei,TV,Unknown,13,Finished Airing,"Oct 4, 1982 to Dec 27, 1982",25 min. per ep.,G - All Ages,6.94,17,11492.0,12281,133,0,Fall 1982,Tokyo Movie Shinsha,,,"Action, Comedy, School, Slice of Life",1982
27737,Battle Spirits: Burning Soul,TV,Card game,51,Finished Airing,"Apr 1, 2015 to Mar 30, 2016",22 min. per ep.,PG - Children,6.94,522,3763.0,6543,2319,15,Spring 2015,,,Bandai Namco Pictures,"Action, Game, Kids",2015
9070,Oden-kun,TV,Picture book,156,Finished Airing,"Aug 4, 2005 to Feb 27, 2009",7 min. per ep.,G - All Ages,6.94,18,11566.0,11524,176,1,Summer 2005,Studio Egg,,,Comedy,2005
636,Juubee-chan 2: Siberia Yagyuu no Gyakushuu,TV,Original,13,Finished Airing,"Jan 8, 2004 to Apr 1, 2004",25 min. per ep.,PG-13 - Teens 13 or older,6.94,3156,3776.0,4131,7605,23,Winter 2004,TV Tokyo Music,Geneon Entertainment USA,Madhouse,"Adventure, Comedy, Drama, Martial Arts, Samurai, Shounen",2004
244,Agatha Christie no Meitantei Poirot to Marple,TV,Novel,39,Finished Airing,"Jul 4, 2004 to May 15, 2005",25 min. per ep.,G - All Ages,6.94,1255,3761.0,4944,4822,13,Summer 2004,,,OLM,"Historical, Mystery",2004
23201,Sengoku Basara: Judge End,TV,Game,12,Finished Airing,"Jul 6, 2014 to Sep 28, 2014",24 min. per ep.,PG-13 - Teens 13 or older,6.94,6802,3791.0,2776,18393,36,Summer 2014,"VAP, Nippon Television Network",Funimation,Telecom Animation Film,"Action, Super Power, Martial Arts, Samurai, Historical",2014
12863,Pretty Rhythm: Dear My Future,TV,Game,51,Finished Airing,"Apr 7, 2012 to Mar 30, 2013",23 min. per ep.,PG - Children,6.93,1370,3820.0,5118,4449,25,Spring 2012,,,"Tatsunoko Production, Dongwoo A&amp;E","Slice of Life, Sports, Music, Shoujo",2012
3691,Watashi to Watashi: Futari no Lotte,TV,Novel,29,Finished Airing,"Nov 9, 1991 to Sep 5, 1992",24 min. per ep.,G - All Ages,6.93,97,3830.0,9330,557,2,Fall 1991,,,Tokyo Movie Shinsha,"Slice of Life, Kids, Shoujo",1991
30806,Schwarzesmarken,TV,Light novel,12,Finished Airing,"Jan 11, 2016 to Mar 28, 2016",23 min. per ep.,R - 17+ (violence & profanity),6.93,26434,3821.0,1163,70801,254,Winter 2016,"Sotsu, DAX Production, Ultra Super Pictures, Avex Pictures",,"ixtl, LIDENFILMS","Action, Military, Sci-Fi, Historical, Drama, Mecha",2016
1727,Shinkyoku Soukai Polyphonica,TV,Visual novel,12,Finished Airing,"Apr 4, 2007 to Jun 20, 2007",24 min. per ep.,PG-13 - Teens 13 or older,6.93,8334,3822.0,2305,25789,47,Spring 2007,"Lantis, Pony Canyon, TBS, Movic, Magic Capsule, SoftBank Creative Corp., Memory-Tech, T.O Entertainment, Fuji Creative",Sentai Filmworks,Ginga Ya,"Music, Drama, Romance, Fantasy, School",2007
4240,Ginga Senpuu Braiger,TV,Original,39,Finished Airing,"Oct 6, 1981 to Jun 30, 1982",23 min. per ep.,PG-13 - Teens 13 or older,6.93,221,3809.0,7952,1181,12,Fall 1981,Kokusai Eigasha,,Toei Animation,"Action, Sci-Fi, Adventure, Space, Mecha",1981
17115,Pokemon Best Wishes! Season 2: Episode N,TV,Game,14,Finished Airing,"Jan 17, 2013 to Apr 18, 2013",22 min. per ep.,PG - Children,6.93,9735,3819.0,2749,18780,36,Winter 2013,TV Tokyo,The Pokemon Company International,OLM,"Action, Adventure, Comedy, Kids, Fantasy",2013
